respId,marketCubeId,zip,age,gender,ethnicity,targetId,targetConstruct,targetIntensity,constructImage,constructImagePosition,foilImage,foilConstruct,foilIntensity,foilImagePosition,userSelection,correct,answerBreakdown,numResponses,percentCorrect,count
 128,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,11,Pride,0.2,Pride_0.2,0,Dislike_0.2,Dislike,0.2,2,0,1,1,16,0.625,11
 128,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,12,Frustration,0.2,Frustration_0.2,0,Contempt_0.2,Contempt,0.2,2,2,0,0,16,0.625,12
 128,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,13,Dislike,0.2,Dislike_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.625,13
 128,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,14,Distress,0.2,Distress_0.2,2,Pride_0.2,Pride,0.2,0,2,1,1,16,0.625,14
 128,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,15,Dislike,1.0,Dislike_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.625,15
 128,4d868b45-5bda-4f96-8bc8-c4e8ac04ad77,28150,39,2,1,16,Relief,1.0,Relief_1.0,0,Pride_1.0,Pride,1.0,2,2,0,0,16,0.625,16
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,1,Pride,1.0,Pride_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.5,1
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,2,Love,1.0,Love_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.5,2
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,3,Pride,0.2,Pride_0.2,0,Frustration_0.2,Frustration,0.2,2,1,0,2,16,0.5,3
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,4,Contempt,0.2,Contempt_0.2,0,Dislike_0.2,Dislike,0.2,2,1,0,2,16,0.5,4
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,5,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.5,5
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,6,Dislike,1.0,Dislike_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.5,6
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,7,Distress,0.2,Distress_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.5,7
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,8,Regret,1.0,Regret_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.5,8
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,9,Love,0.2,Love_0.2,2,Relief_0.2,Relief,0.2,0,1,0,2,16,0.5,9
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,10,Dislike,0.2,Dislike_0.2,2,Contempt_0.2,Contempt,0.2,0,2,1,1,16,0.5,10
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,11,Distress,1.0,Distress_1.0,0,Regret_1.0,Regret,1.0,2,2,0,0,16,0.5,11
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,12,Contempt,1.0,Contempt_1.0,0,Distress_1.0,Distress,1.0,2,1,0,2,16,0.5,12
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,13,Frustration,0.2,Frustration_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.5,13
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,14,Relief,1.0,Relief_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.5,14
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,15,Regret,0.2,Regret_0.2,0,Frustration_0.2,Frustration,0.2,2,1,0,2,16,0.5,15
 129,dadfadea-7faf-4554-8aa4-53adbbe74e74,29708,25,2,6,16,Frustration,1.0,Frustration_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.5,16
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,1,Pride,1.0,Pride_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.75,1
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,2,Dislike,0.2,Dislike_0.2,2,Love_0.2,Love,0.2,0,2,1,1,16,0.75,2
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,3,Love,1.0,Love_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.75,3
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,4,Love,0.2,Love_0.2,2,Distress_0.2,Distress,0.2,0,2,1,1,16,0.75,4
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,5,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.75,5
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,6,Regret,0.2,Regret_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.75,6
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,7,Dislike,1.0,Dislike_1.0,0,Regret_1.0,Regret,1.0,2,0,1,1,16,0.75,7
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,8,Frustration,0.2,Frustration_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.75,8
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,9,Regret,1.0,Regret_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.75,9
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,10,Pride,0.2,Pride_0.2,2,Contempt_0.2,Contempt,0.2,0,2,1,1,16,0.75,10
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,11,Frustration,1.0,Frustration_1.0,0,Contempt_1.0,Contempt,1.0,2,2,0,0,16,0.75,11
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,12,Distress,0.2,Distress_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.75,12
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,13,Contempt,0.2,Contempt_0.2,0,Pride_0.2,Pride,0.2,2,0,1,1,16,0.75,13
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,14,Relief,1.0,Relief_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.75,14
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,15,Contempt,1.0,Contempt_1.0,0,Frustration_1.0,Frustration,1.0,2,2,0,0,16,0.75,15
 130,f94237d4-4646-4502-ae25-87c2c340a1df,46163,49,1,1,16,Distress,1.0,Distress_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.75,16
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,1,Love,1.0,Love_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.625,1
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,2,Relief,1.0,Relief_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.625,2
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,3,Dislike,0.2,Dislike_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.625,3
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,4,Dislike,1.0,Dislike_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.625,4
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,5,Frustration,1.0,Frustration_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.625,5
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,6,Pride,1.0,Pride_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.625,6
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,7,Relief,0.2,Relief_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.625,7
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,8,Contempt,0.2,Contempt_0.2,2,Dislike_0.2,Dislike,0.2,0,1,0,2,16,0.625,8
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,9,Pride,0.2,Pride_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.625,9
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,10,Frustration,0.2,Frustration_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.625,10
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,11,Distress,1.0,Distress_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.625,11
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,12,Distress,0.2,Distress_0.2,0,Contempt_0.2,Contempt,0.2,2,1,0,2,16,0.625,12
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,13,Regret,0.2,Regret_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.625,13
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,14,Love,0.2,Love_0.2,2,Contempt_0.2,Contempt,0.2,0,2,1,1,16,0.625,14
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,15,Regret,1.0,Regret_1.0,2,Contempt_1.0,Contempt,1.0,0,1,0,2,16,0.625,15
 131,cb16ef5b-395d-45bb-9648-8a67ef9629b6,4976,41,2,1,16,Contempt,1.0,Contempt_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.625,16
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,1,Distress,0.2,Distress_0.2,0,Regret_0.2,Regret,0.2,2,0,1,1,16,0.6875,1
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,2,Contempt,1.0,Contempt_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.6875,2
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,3,Pride,0.2,Pride_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.6875,3
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,4,Relief,0.2,Relief_0.2,2,Distress_0.2,Distress,0.2,0,1,0,2,16,0.6875,4
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,5,Love,0.2,Love_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.6875,5
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,6,Dislike,1.0,Dislike_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.6875,6
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,7,Regret,1.0,Regret_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.6875,7
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,8,Distress,1.0,Distress_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.6875,8
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,9,Regret,0.2,Regret_0.2,0,Dislike_0.2,Dislike,0.2,2,2,0,0,16,0.6875,9
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,10,Contempt,0.2,Contempt_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.6875,10
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,11,Dislike,0.2,Dislike_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.6875,11
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,12,Pride,1.0,Pride_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.6875,12
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,13,Love,1.0,Love_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.6875,13
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,14,Relief,1.0,Relief_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.6875,14
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,15,Frustration,0.2,Frustration_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.6875,15
 132,a55862e9-c7a5-497e-a49d-14a24fdb426c,11209,50,2,1,16,Frustration,1.0,Frustration_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.6875,16
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,1,Relief,0.2,Relief_0.2,2,Love_0.2,Love,0.2,0,0,0,0,16,0.8125,1
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,2,Frustration,0.2,Frustration_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.8125,2
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,3,Regret,1.0,Regret_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.8125,3
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,4,Pride,0.2,Pride_0.2,2,Frustration_0.2,Frustration,0.2,0,2,1,1,16,0.8125,4
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,5,Dislike,0.2,Dislike_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.8125,5
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,6,Regret,0.2,Regret_0.2,2,Love_0.2,Love,0.2,0,2,1,1,16,0.8125,6
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,7,Distress,1.0,Distress_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.8125,7
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,8,Contempt,1.0,Contempt_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.8125,8
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,9,Love,1.0,Love_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.8125,9
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,10,Relief,1.0,Relief_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.8125,10
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,11,Love,0.2,Love_0.2,0,Distress_0.2,Distress,0.2,2,0,1,1,16,0.8125,11
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,12,Pride,1.0,Pride_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.8125,12
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,13,Contempt,0.2,Contempt_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.8125,13
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,14,Frustration,1.0,Frustration_1.0,2,Dislike_1.0,Dislike,1.0,0,0,0,0,16,0.8125,14
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,15,Dislike,1.0,Dislike_1.0,2,Frustration_1.0,Frustration,1.0,0,2,1,1,16,0.8125,15
 133,9831138d-edbe-4f6d-ab81-0ba73be13367,45503,57,1,1,16,Distress,0.2,Distress_0.2,2,Contempt_0.2,Contempt,0.2,0,0,0,0,16,0.8125,16
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,1,Dislike,0.2,Dislike_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.6875,1
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,2,Contempt,1.0,Contempt_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.6875,2
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,3,Love,0.2,Love_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.6875,3
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,4,Pride,0.2,Pride_0.2,0,Contempt_0.2,Contempt,0.2,2,1,0,2,16,0.6875,4
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,5,Frustration,1.0,Frustration_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.6875,5
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,6,Pride,1.0,Pride_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.6875,6
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,7,Regret,0.2,Regret_0.2,0,Dislike_0.2,Dislike,0.2,2,2,0,0,16,0.6875,7
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,8,Contempt,0.2,Contempt_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.6875,8
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,9,Dislike,1.0,Dislike_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.6875,9
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,10,Distress,0.2,Distress_0.2,2,Love_0.2,Love,0.2,0,2,1,1,16,0.6875,10
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,11,Love,1.0,Love_1.0,2,Contempt_1.0,Contempt,1.0,0,2,1,1,16,0.6875,11
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,12,Relief,1.0,Relief_1.0,2,Distress_1.0,Distress,1.0,0,2,1,1,16,0.6875,12
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,13,Regret,1.0,Regret_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.6875,13
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,14,Relief,0.2,Relief_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.6875,14
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,15,Distress,1.0,Distress_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.6875,15
 134,7ebe47d5-024e-4781-80db-3fb4aa1ce235,34667,47,2,1,16,Frustration,0.2,Frustration_0.2,2,Love_0.2,Love,0.2,0,1,0,2,16,0.6875,16
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,1,Frustration,1.0,Frustration_1.0,0,Relief_1.0,Relief,1.0,2,0,1,1,16,0.5625,1
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,2,Dislike,1.0,Dislike_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.5625,2
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,3,Love,1.0,Love_1.0,0,Frustration_1.0,Frustration,1.0,2,0,1,1,16,0.5625,3
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,4,Relief,1.0,Relief_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.5625,4
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,5,Regret,0.2,Regret_0.2,0,Dislike_0.2,Dislike,0.2,2,0,1,1,16,0.5625,5
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,6,Distress,0.2,Distress_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.5625,6
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,7,Dislike,0.2,Dislike_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.5625,7
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,8,Love,0.2,Love_0.2,2,Relief_0.2,Relief,0.2,0,2,1,1,16,0.5625,8
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,9,Contempt,1.0,Contempt_1.0,0,Dislike_1.0,Dislike,1.0,2,1,0,2,16,0.5625,9
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,10,Contempt,0.2,Contempt_0.2,0,Pride_0.2,Pride,0.2,2,2,0,0,16,0.5625,10
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,11,Regret,1.0,Regret_1.0,0,Contempt_1.0,Contempt,1.0,2,0,1,1,16,0.5625,11
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,12,Pride,0.2,Pride_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.5625,12
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,13,Pride,1.0,Pride_1.0,2,Dislike_1.0,Dislike,1.0,0,1,0,2,16,0.5625,13
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,14,Distress,1.0,Distress_1.0,2,Regret_1.0,Regret,1.0,0,0,0,0,16,0.5625,14
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,15,Frustration,0.2,Frustration_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.5625,15
 135,407b5df2-6c02-456e-b6d1-a936f391c7e0,89117,51,2,2,16,Relief,0.2,Relief_0.2,0,Distress_0.2,Distress,0.2,2,1,0,2,16,0.5625,16
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,1,Frustration,1.0,Frustration_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.75,1
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,2,Pride,1.0,Pride_1.0,2,Relief_1.0,Relief,1.0,0,2,1,1,16,0.75,2
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,3,Distress,1.0,Distress_1.0,2,Love_1.0,Love,1.0,0,2,1,1,16,0.75,3
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,4,Regret,0.2,Regret_0.2,2,Dislike_0.2,Dislike,0.2,0,0,0,0,16,0.75,4
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,5,Contempt,1.0,Contempt_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.75,5
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,6,Relief,0.2,Relief_0.2,0,Dislike_0.2,Dislike,0.2,2,0,1,1,16,0.75,6
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,7,Relief,1.0,Relief_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.75,7
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,8,Dislike,1.0,Dislike_1.0,0,Love_1.0,Love,1.0,2,0,1,1,16,0.75,8
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,9,Love,1.0,Love_1.0,2,Regret_1.0,Regret,1.0,0,2,1,1,16,0.75,9
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,10,Dislike,0.2,Dislike_0.2,0,Contempt_0.2,Contempt,0.2,2,0,1,1,16,0.75,10
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,11,Frustration,0.2,Frustration_0.2,2,Regret_0.2,Regret,0.2,0,1,0,2,16,0.75,11
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,12,Contempt,0.2,Contempt_0.2,2,Frustration_0.2,Frustration,0.2,0,1,0,2,16,0.75,12
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,13,Pride,0.2,Pride_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.75,13
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,14,Regret,1.0,Regret_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.75,14
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,15,Love,0.2,Love_0.2,0,Regret_0.2,Regret,0.2,2,0,1,1,16,0.75,15
 136,648cc3d1-9d45-47db-8919-9b7fbe5ccba1,29576,60,2,1,16,Distress,0.2,Distress_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.75,16
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,1,Contempt,1.0,Contempt_1.0,0,Love_1.0,Love,1.0,2,2,0,0,16,0.5,1
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,2,Relief,1.0,Relief_1.0,2,Dislike_1.0,Dislike,1.0,0,2,1,1,16,0.5,2
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,3,Frustration,0.2,Frustration_0.2,0,Contempt_0.2,Contempt,0.2,2,1,0,2,16,0.5,3
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,4,Contempt,0.2,Contempt_0.2,0,Regret_0.2,Regret,0.2,2,1,0,2,16,0.5,4
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,5,Distress,0.2,Distress_0.2,0,Love_0.2,Love,0.2,2,0,1,1,16,0.5,5
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,6,Love,1.0,Love_1.0,0,Dislike_1.0,Dislike,1.0,2,0,1,1,16,0.5,6
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,7,Pride,0.2,Pride_0.2,0,Love_0.2,Love,0.2,2,2,0,0,16,0.5,7
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,8,Regret,0.2,Regret_0.2,0,Frustration_0.2,Frustration,0.2,2,2,0,0,16,0.5,8
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,9,Relief,0.2,Relief_0.2,0,Love_0.2,Love,0.2,2,1,0,2,16,0.5,9
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,10,Pride,1.0,Pride_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.5,10
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,11,Distress,1.0,Distress_1.0,0,Love_1.0,Love,1.0,2,1,0,2,16,0.5,11
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,12,Love,0.2,Love_0.2,2,Regret_0.2,Regret,0.2,0,2,1,1,16,0.5,12
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,13,Dislike,1.0,Dislike_1.0,0,Pride_1.0,Pride,1.0,2,0,1,1,16,0.5,13
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,14,Dislike,0.2,Dislike_0.2,0,Relief_0.2,Relief,0.2,2,0,1,1,16,0.5,14
 137,9a5c1aa0-7a3a-4b9f-9906-305e3dd4794a,3064,63,1,4,15,Regret,1.0,Regret_1.0,0,Distress_1.0,Distress,1.0,2,0,1,1,16,0.5,15
